transaction_id,customer_id,amount,previous_successes,previous_failures,customer_age_days,is_subscription,is_active,failure_reason,failed,recovered
T104012,C1779,558.61,7,0,292,0,1,expired_method,0,1
T104013,C1494,2090.32,6,1,1383,0,1,technical_error,0,1
T104014,C1659,2144.09,2,2,750,0,1,expired_method,0,1
T104015,C1333,3083.36,2,2,1442,0,0,authentication_failure,1,1
T104016,C1127,621.23,8,0,954,0,1,expired_method,0,1
T104017,C1558,933.84,3,3,1345,1,1,temporary_failure,1,1
T104018,C1557,1592.2,6,1,1424,0,1,temporary_failure,0,1
T104019,C1001,919.17,5,2,591,0,1,expired_method,0,1
T104020,C1168,2055.31,7,2,994,0,1,checkout_abandoned,0,1
T104021,C1620,1945.84,3,1,889,1,1,insufficient_funds,0,1
T104022,C1019,1918.83,5,1,242,0,1,authentication_failure,1,0
T104023,C1332,4002.8,0,1,1123,1,1,technical_error,0,1
T104024,C1584,2171.25,4,1,754,0,1,temporary_failure,0,1
T104025,C1456,1503.3,3,2,794,0,1,technical_error,0,1
T104026,C1109,1158.46,6,2,774,0,1,expired_method,0,1
T104027,C1268,1220.61,8,1,720,1,0,expired_method,0,1
T104028,C1445,602.95,3,1,15,0,0,authentication_failure,1,0
T104029,C1240,356.28,2,2,1043,0,0,technical_error,0,1
T104030,C1301,1896.6,3,2,1370,0,1,expired_method,0,1
T104031,C1602,3353.38,4,1,652,1,0,checkout_abandoned,0,1
T104032,C1103,1045.67,3,1,1348,1,1,temporary_failure,0,1
T104033,C1250,4404.23,3,0,121,0,1,authentication_failure,0,1
T104034,C1453,1173.35,4,1,89,0,1,authentication_failure,0,1
T104035,C1520,309.41,5,1,462,1,1,insufficient_funds,0,1
T104036,C1153,2666.94,5,1,57,0,1,technical_error,0,1
T104037,C1859,934.99,8,0,100,1,1,technical_error,1,1
T104038,C1174,2854.31,6,3,705,1,0,expired_method,0,1
T104039,C1343,513.81,4,1,85,1,1,insufficient_funds,0,1
T104040,C1670,1824.45,5,1,1118,1,1,checkout_abandoned,0,1
T104041,C1431,734.84,8,1,272,0,1,checkout_abandoned,0,1
T104042,C1727,1557.84,4,0,410,0,1,insufficient_funds,0,1
T104043,C1689,2380.24,2,1,1267,0,1,expired_method,0,1
T104044,C1687,1999.8,6,2,1010,1,1,checkout_abandoned,0,1
T104045,C1852,1410.96,3,0,225,0,1,expired_method,0,1
T104046,C1850,476.35,5,1,1378,0,0,insufficient_funds,0,1
T104047,C1658,2316.37,4,0,1207,0,1,temporary_failure,0,1
T104048,C1324,2903.21,4,2,46,1,1,insufficient_funds,0,1
T104049,C1673,612.62,7,1,912,0,0,expired_method,0,1
T104050,C1639,684.01,2,3,896,0,1,authentication_failure,0,1
T104051,C1420,2996.4,8,1,329,0,1,insufficient_funds,0,1
T104052,C1594,1145.58,6,1,1346,0,1,checkout_abandoned,1,1
T104053,C1485,697.44,8,2,478,0,1,expired_method,0,1
T104054,C1659,1643.22,4,1,54,0,1,temporary_failure,0,1
T104055,C1751,829.74,7,1,1106,0,1,checkout_abandoned,0,1
T104056,C1412,1511.38,5,0,1398,0,1,expired_method,0,1
T104057,C1084,982.49,5,1,887,1,1,insufficient_funds,0,1
T104058,C1113,1047.72,9,0,913,1,0,technical_error,1,1
T104059,C1737,3080.35,4,1,1142,0,0,insufficient_funds,1,1
T104060,C1332,210.32,1,5,356,0,1,temporary_failure,0,1
T104061,C1378,2030.55,5,2,864,0,1,insufficient_funds,0,1
T104062,C1755,2721.91,5,1,1171,0,0,insufficient_funds,1,0
T104063,C1655,840.09,5,3,1215,0,0,checkout_abandoned,0,1
T104064,C1041,2706.26,7,1,971,1,1,temporary_failure,0,1
T104065,C1770,652.45,8,0,821,0,1,expired_method,0,1
T104066,C1797,816.49,7,3,1337,1,1,temporary_failure,1,1
T104067,C1105,748.91,9,1,336,0,1,checkout_abandoned,0,1
T104068,C1202,2733.86,4,0,523,0,0,checkout_abandoned,0,1
T104069,C1450,361.87,6,1,89,1,1,insufficient_funds,0,1
T104070,C1819,4583.01,7,0,1151,0,1,insufficient_funds,0,1
T104071,C1843,1065.6,4,0,271,0,1,checkout_abandoned,0,1
T104072,C1266,2124.27,7,0,1113,0,1,expired_method,0,1
T104073,C1210,1991.28,5,1,610,0,1,authentication_failure,0,1
T104074,C1563,1500.31,5,0,566,1,1,technical_error,1,1
T104075,C1118,853.62,3,0,275,0,1,authentication_failure,0,1
T104076,C1713,3400.85,5,1,1028,1,0,temporary_failure,0,1
T104077,C1377,910.38,4,1,765,1,1,expired_method,0,1
T104078,C1551,773.99,1,0,402,0,0,insufficient_funds,0,1
T104079,C1540,2587.07,8,1,1321,0,1,temporary_failure,0,1
T104080,C1771,1494.15,8,2,11,1,1,authentication_failure,0,1
T104081,C1084,3708.44,3,0,505,0,0,authentication_failure,0,1
T104082,C1454,1277.93,4,0,747,0,1,technical_error,0,1
T104083,C1667,822.08,6,0,1382,1,1,insufficient_funds,0,1
T104084,C1629,1645.92,5,0,755,0,1,authentication_failure,0,1
T104085,C1514,957.46,5,1,642,1,0,temporary_failure,0,1
T104086,C1605,840.13,6,0,989,0,1,temporary_failure,0,1
T104087,C1678,2499.68,3,0,544,1,1,temporary_failure,1,1
T104088,C1387,5290.49,9,1,430,1,1,temporary_failure,0,1
T104089,C1350,1113.38,5,1,535,0,1,insufficient_funds,0,1
T104090,C1296,644.8,5,2,480,0,1,insufficient_funds,0,1
T104091,C1258,1193.81,3,0,766,0,1,authentication_failure,0,1
T104092,C1081,1970.61,2,1,300,0,1,temporary_failure,0,1
T104093,C1268,1624.75,2,2,1325,1,1,temporary_failure,0,1
T104094,C1419,3280.25,7,1,642,1,1,checkout_abandoned,1,1
T104095,C1235,2205.74,5,2,1129,1,1,insufficient_funds,0,1
T104096,C1833,585.49,9,1,1010,1,1,temporary_failure,0,1
T104097,C1311,925.2,3,0,502,1,1,checkout_abandoned,1,0
T104098,C1813,475.5,7,2,1448,1,1,authentication_failure,0,1
T104099,C1357,3160.58,7,3,877,1,1,temporary_failure,0,1
T104100,C1213,300.69,6,1,866,0,1,expired_method,0,1
T104101,C1574,511.58,5,2,471,1,0,insufficient_funds,0,1
T104102,C1049,912.46,9,1,505,1,1,insufficient_funds,0,1
T104103,C1127,2044.56,5,0,35,0,0,checkout_abandoned,0,1
T104104,C1223,905.75,5,1,775,1,0,expired_method,0,1
T104105,C1279,1018.49,3,1,988,0,0,insufficient_funds,1,0
T104106,C1408,1033.65,5,2,39,0,0,authentication_failure,0,1
T104107,C1505,1524.75,4,1,1411,0,1,insufficient_funds,0,1
T104108,C1294,536.26,5,0,1392,0,1,temporary_failure,0,1
T104109,C1796,658.27,2,0,405,0,0,insufficient_funds,0,1
T104110,C1277,4725.33,6,1,1142,1,1,expired_method,0,1
T104111,C1438,1811.3,4,2,859,1,1,technical_error,1,1
T104112,C1107,2369.86,2,2,1291,1,1,insufficient_funds,0,1
T104113,C1658,1399.01,4,1,343,1,0,insufficient_funds,0,1
T104114,C1420,1205.67,2,3,1437,0,1,insufficient_funds,1,1
T104115,C1611,1887.2,5,0,1475,0,1,technical_error,0,1
T104116,C1429,2311.63,4,5,1264,1,1,authentication_failure,1,1
T104117,C1375,2526.42,3,1,157,1,1,expired_method,0,1
T104118,C1073,1218.14,4,4,581,1,1,technical_error,0,1
T104119,C1634,2742.25,6,2,811,0,0,technical_error,0,1
T104120,C1030,210.68,5,2,1198,0,0,expired_method,1,0
T104121,C1188,2615.51,4,2,204,1,0,expired_method,0,1
T104122,C1364,972.45,4,1,492,1,1,technical_error,0,1
T104123,C1866,2028.47,6,1,136,0,1,insufficient_funds,0,1
T104124,C1800,823.04,4,0,234,0,0,insufficient_funds,0,1
T104125,C1451,495.21,4,3,796,0,0,temporary_failure,0,1
T104126,C1195,1728.1,5,1,1256,0,0,expired_method,0,1
T104127,C1156,434.35,8,1,573,0,1,authentication_failure,0,1
T104128,C1172,992.51,5,0,565,1,1,temporary_failure,0,1
T104129,C1847,728.27,7,1,164,1,0,temporary_failure,0,1
T104130,C1041,1174.65,8,1,47,1,1,temporary_failure,0,1
T104131,C1063,2435.5,4,0,613,1,1,temporary_failure,1,0
T104132,C1023,927.61,3,0,989,1,0,temporary_failure,0,1
T104133,C1360,1695.84,3,3,1455,0,0,technical_error,0,1
T104134,C1075,2332.07,5,1,22,0,1,temporary_failure,0,1
T104135,C1560,849.42,2,1,358,0,1,authentication_failure,0,1
T104136,C1672,858.71,6,1,414,1,0,temporary_failure,0,1
T104137,C1825,3740.58,7,2,819,1,1,authentication_failure,1,0
T104138,C1118,1262.01,7,0,234,0,0,insufficient_funds,0,1
T104139,C1612,1962.26,2,1,873,0,0,insufficient_funds,0,1
T104140,C1380,1951.14,5,2,313,0,0,technical_error,1,1
T104141,C1679,545.39,6,0,1079,0,1,temporary_failure,0,1
T104142,C1290,756.98,5,1,229,0,1,authentication_failure,0,1
T104143,C1440,1774.92,3,2,87,1,1,checkout_abandoned,0,1
T104144,C1668,284.15,4,0,834,0,1,checkout_abandoned,0,1
T104145,C1007,1143.13,4,3,287,1,1,technical_error,0,1
T104146,C1196,699.97,3,3,538,0,1,temporary_failure,0,1
T104147,C1421,3080.6,7,1,1130,0,1,technical_error,1,1
T104148,C1568,1736.43,5,3,490,0,1,authentication_failure,0,1
T104149,C1833,3272.91,7,2,1135,1,1,temporary_failure,0,1
T104150,C1193,1300.7,5,1,803,0,1,insufficient_funds,0,1
T104151,C1559,1229.77,2,1,688,1,1,checkout_abandoned,0,1
T104152,C1148,1065.61,4,1,1104,0,0,temporary_failure,0,1
T104153,C1787,918.46,4,3,738,1,1,authentication_failure,1,1
T104154,C1669,10031.57,2,1,761,0,1,temporary_failure,0,1
T104155,C1202,2453.76,6,0,1191,0,1,checkout_abandoned,0,1
T104156,C1444,602.06,4,0,562,0,1,insufficient_funds,0,1
T104157,C1419,9696.13,6,2,59,0,1,temporary_failure,0,1
T104158,C1427,988.58,4,1,944,0,1,temporary_failure,0,1
T104159,C1479,1704.22,2,1,411,0,0,technical_error,0,1
T104160,C1475,2709.98,4,2,765,1,1,temporary_failure,1,1
T104161,C1126,422.65,1,1,905,1,0,expired_method,0,1
T104162,C1395,720.18,9,0,75,0,0,insufficient_funds,0,1
T104163,C1817,4610.65,2,0,1268,1,1,temporary_failure,1,1
T104164,C1881,1131.59,5,0,635,1,1,expired_method,0,1
T104165,C1806,2832.75,6,1,948,1,1,checkout_abandoned,0,1
T104166,C1576,953.27,5,0,278,1,0,expired_method,0,1
T104167,C1325,1247.26,4,0,1290,0,1,temporary_failure,0,1
T104168,C1392,5109.94,3,0,425,0,1,checkout_abandoned,0,1
T104169,C1688,1859.63,7,1,1122,0,0,technical_error,1,1
T104170,C1628,1034.18,2,0,531,1,1,checkout_abandoned,0,1
T104171,C1440,802.3,0,0,508,0,1,insufficient_funds,0,1
T104172,C1204,859.28,5,2,1416,1,1,insufficient_funds,0,1
T104173,C1486,3398.77,4,0,410,0,1,technical_error,0,1
T104174,C1833,2378.26,3,1,1267,0,1,checkout_abandoned,1,1
T104175,C1031,565.94,3,0,575,1,1,insufficient_funds,0,1
T104176,C1388,1429.93,7,3,848,0,1,technical_error,0,1
T104177,C1625,1273.96,6,2,315,0,1,authentication_failure,0,1
T104178,C1877,1697.77,5,1,1092,0,0,technical_error,1,1
T104179,C1434,851.77,4,0,941,0,1,technical_error,0,1
T104180,C1837,3051.4,4,1,271,1,1,insufficient_funds,0,1
T104181,C1376,1338.09,6,0,459,0,1,technical_error,0,1
T104182,C1344,1772.38,6,0,886,1,0,expired_method,0,1
T104183,C1443,743.58,3,2,41,1,1,checkout_abandoned,0,1
T104184,C1579,772.22,3,0,830,0,1,temporary_failure,0,1
T104185,C1075,9829.4,3,1,78,0,0,technical_error,1,1
T104186,C1557,5167.06,1,1,92,0,0,expired_method,0,1
T104187,C1772,1271.23,6,0,779,0,1,technical_error,1,0
T104188,C1666,4229.14,5,2,820,0,1,temporary_failure,0,1
T104189,C1155,3326.09,6,1,480,0,0,authentication_failure,1,1
T104190,C1430,838.06,3,1,1037,0,1,temporary_failure,1,0
T104191,C1363,777.67,4,0,596,0,1,checkout_abandoned,0,1
T104192,C1448,2211.68,6,0,1207,0,0,insufficient_funds,1,0
T104193,C1234,1627.9,8,2,1138,1,1,technical_error,0,1
T104194,C1563,990.78,5,1,157,1,1,checkout_abandoned,0,1
T104195,C1818,2300.59,1,2,131,0,1,checkout_abandoned,0,1
T104196,C1262,454.02,4,0,1047,1,0,temporary_failure,1,1
T104197,C1827,1460.09,5,0,516,0,1,temporary_failure,0,1
T104198,C1125,528.9,5,0,698,0,0,technical_error,0,1
T104199,C1245,542.13,4,0,1420,0,1,expired_method,0,1
T104200,C1542,788.34,5,0,542,1,1,technical_error,1,1
T104201,C1485,1758.94,10,3,326,0,1,temporary_failure,0,1
T104202,C1122,807.2,3,0,158,0,1,expired_method,0,1
T104203,C1125,537.23,4,0,514,1,1,technical_error,0,1
T104204,C1549,1915.89,10,1,787,1,1,checkout_abandoned,0,1
T104205,C1170,4103.36,2,1,504,0,1,temporary_failure,0,1
T104206,C1124,2162.75,3,0,924,0,1,insufficient_funds,0,1
T104207,C1869,5173.73,3,0,1470,1,1,technical_error,1,0
T104208,C1035,3854.07,6,1,442,0,1,temporary_failure,0,1
T104209,C1087,929.3,3,1,601,0,1,temporary_failure,0,1
T104210,C1646,2151.93,5,0,273,1,1,authentication_failure,0,1
T104211,C1708,1250.47,11,0,706,1,1,temporary_failure,0,1
T104212,C1786,2970.77,6,1,1134,0,1,insufficient_funds,0,1
T104213,C1201,1250.3,1,0,610,1,1,insufficient_funds,1,0
T104214,C1369,741.35,7,2,1441,1,1,technical_error,0,1
T104215,C1797,3752.04,3,3,1115,0,1,technical_error,1,1
T104216,C1077,1699.94,3,0,414,0,1,insufficient_funds,1,1
T104217,C1059,814.32,4,0,1157,0,0,insufficient_funds,0,1
T104218,C1431,921.46,5,1,273,1,0,checkout_abandoned,1,0
T104219,C1638,810.43,5,0,668,1,1,temporary_failure,0,1
T104220,C1500,631.87,6,5,1274,0,1,technical_error,0,1
T104221,C1109,936.23,7,1,807,1,0,temporary_failure,0,1
T104222,C1736,1771.83,4,1,1124,1,0,temporary_failure,0,1
T104223,C1278,1405.36,8,0,237,0,1,authentication_failure,0,1
T104224,C1068,964.24,8,3,1005,0,0,expired_method,0,1
T104225,C1069,4111.86,8,0,1187,1,1,expired_method,0,1
T104226,C1165,296.49,1,1,925,0,1,expired_method,0,1
T104227,C1489,1685.14,6,2,381,1,1,insufficient_funds,0,1
T104228,C1305,1203.43,7,1,370,0,1,checkout_abandoned,1,1
T104229,C1674,647.01,0,2,772,0,1,authentication_failure,1,0
T104230,C1365,1760.48,8,1,343,1,1,temporary_failure,0,1
T104231,C1854,1135.91,4,1,224,1,0,temporary_failure,0,1
T104232,C1821,3412.86,6,2,187,1,0,insufficient_funds,1,0
T104233,C1379,2568.43,4,0,1479,0,1,checkout_abandoned,0,1
T104234,C1343,5594.83,7,2,1203,0,1,authentication_failure,0,1
T104235,C1899,932.17,11,1,1189,0,1,technical_error,0,1
T104236,C1554,3817.75,8,1,1064,1,1,temporary_failure,0,1
T104237,C1354,558.7,10,4,867,0,0,authentication_failure,0,1
T104238,C1416,1232.77,4,2,649,1,1,checkout_abandoned,0,1
T104239,C1109,944.89,4,3,376,0,1,technical_error,0,1
T104240,C1563,2104.5,5,2,237,0,0,temporary_failure,1,1
T104241,C1762,2066.7,7,2,125,0,0,expired_method,0,1
T104242,C1497,681.66,3,4,468,1,1,expired_method,0,1
T104243,C1341,2194.36,6,1,1334,0,0,insufficient_funds,1,0
T104244,C1383,1006.9,5,3,331,0,0,insufficient_funds,1,0
T104245,C1533,725.89,5,2,881,0,1,technical_error,1,1
T104246,C1300,1327.65,4,1,1229,1,1,technical_error,1,0
T104247,C1139,442.47,3,1,1449,1,1,temporary_failure,0,1
T104248,C1359,2693.18,5,2,434,1,0,authentication_failure,0,1
T104249,C1836,1284.7,7,1,192,0,1,temporary_failure,0,1
T104250,C1499,1305.96,3,0,526,0,1,technical_error,0,1
T104251,C1385,1254.67,3,3,1024,0,1,temporary_failure,0,1
T104252,C1604,4606.1,5,0,1352,1,1,technical_error,0,1
T104253,C1280,4184.57,2,1,1293,0,1,insufficient_funds,0,1
T104254,C1637,3688.85,5,0,380,1,1,expired_method,1,1
T104255,C1483,1256.67,4,2,306,0,0,authentication_failure,1,1
T104256,C1111,580.15,2,1,1004,1,1,expired_method,0,1
T104257,C1866,1323.47,3,0,1387,0,0,expired_method,0,1
T104258,C1139,1695.61,6,1,1088,0,1,authentication_failure,1,1
T104259,C1435,2463.79,8,1,310,0,1,checkout_abandoned,0,1
T104260,C1509,1691.53,9,0,677,0,0,technical_error,1,1
T104261,C1273,620.25,5,2,1348,1,1,insufficient_funds,0,1
T104262,C1099,896.45,5,0,265,1,1,checkout_abandoned,0,1
T104263,C1764,837.48,3,1,1214,0,0,checkout_abandoned,0,1
T104264,C1850,2006.79,6,1,689,0,1,checkout_abandoned,0,1
T104265,C1104,2044.07,4,1,390,0,0,temporary_failure,1,1
T104266,C1214,2255.15,4,2,1341,0,1,expired_method,0,1
T104267,C1761,1678.7,5,1,532,0,1,temporary_failure,0,1
T104268,C1664,285.89,2,0,1013,0,1,insufficient_funds,0,1
T104269,C1762,367.09,6,0,1385,1,0,technical_error,0,1
T104270,C1787,1205.75,3,1,699,0,1,checkout_abandoned,0,1
T104271,C1165,1441.67,7,3,132,0,1,checkout_abandoned,1,1
T104272,C1853,3429.77,2,2,488,0,0,expired_method,1,0
T104273,C1520,1419.91,8,1,569,1,1,temporary_failure,1,1
T104274,C1284,644.22,7,1,477,0,1,temporary_failure,0,1
T104275,C1517,2200.9,4,1,191,0,1,authentication_failure,0,1
T104276,C1657,1322.21,2,0,399,0,0,temporary_failure,0,1
T104277,C1613,990.75,2,3,1339,1,1,temporary_failure,0,1
T104278,C1164,399.04,10,0,762,0,1,expired_method,0,1
T104279,C1886,1427.8,5,3,265,1,0,temporary_failure,1,0
T104280,C1659,1590.2,5,0,1371,0,1,expired_method,0,1
T104281,C1064,634.53,3,1,222,1,0,technical_error,1,1
T104282,C1091,2340.85,5,2,908,1,1,temporary_failure,0,1
T104283,C1117,2188.78,5,3,1330,1,1,checkout_abandoned,0,1
T104284,C1866,1389.48,4,0,229,1,1,technical_error,0,1
T104285,C1267,1351.26,7,2,549,0,1,insufficient_funds,0,1
T104286,C1822,2723.11,2,0,432,0,0,technical_error,1,0
T104287,C1685,1764.54,7,2,737,1,1,expired_method,0,1
T104288,C1559,791.01,6,2,208,0,1,technical_error,0,1
T104289,C1140,1154.89,1,0,1224,0,1,technical_error,0,1
T104290,C1246,2033.75,7,1,138,1,1,technical_error,1,1
T104291,C1661,291.71,4,2,170,0,1,temporary_failure,0,1
T104292,C1758,666.04,4,1,1066,0,1,technical_error,1,0
T104293,C1395,2234.12,1,3,20,1,0,technical_error,0,1
T104294,C1487,3316.48,5,0,516,1,1,checkout_abandoned,0,1
T104295,C1476,2880.69,5,0,1477,1,0,temporary_failure,1,1
T104296,C1517,2617.49,5,3,1248,0,0,temporary_failure,0,1
T104297,C1184,1476.32,7,1,199,0,1,expired_method,0,1
T104298,C1020,619.13,3,1,1434,1,1,checkout_abandoned,0,1
T104299,C1558,1155.78,7,0,851,1,1,temporary_failure,0,1
T104300,C1524,300.38,1,3,254,0,0,technical_error,0,1
T104301,C1582,3552.8,4,2,402,1,0,insufficient_funds,1,0
T104302,C1529,725.72,6,1,1116,0,0,expired_method,0,1
T104303,C1883,897.84,3,1,1147,0,0,insufficient_funds,1,0
T104304,C1147,2963.02,3,2,785,0,1,checkout_abandoned,0,1
T104305,C1666,399.03,3,1,964,1,1,expired_method,0,1
T104306,C1304,548.92,3,0,1102,0,0,expired_method,0,1
T104307,C1620,1637.59,6,0,1367,0,1,insufficient_funds,0,1
T104308,C1748,1978.88,3,2,822,1,1,authentication_failure,1,0
T104309,C1820,1269.3,5,1,1194,0,1,checkout_abandoned,0,1
T104310,C1864,1300.74,8,1,116,0,1,expired_method,0,1
T104311,C1582,3467.83,4,0,1013,0,1,expired_method,0,1
T104312,C1695,2158.65,5,2,1480,0,1,insufficient_funds,0,1
T104313,C1762,1950.57,2,0,1173,0,1,insufficient_funds,0,1
T104314,C1228,2396.43,3,0,844,1,1,authentication_failure,0,1
T104315,C1102,1069.08,7,1,369,0,1,authentication_failure,0,1
T104316,C1587,6835.43,8,2,934,1,0,expired_method,0,1
T104317,C1417,237.31,5,1,159,1,0,expired_method,0,1
T104318,C1216,3997.57,5,2,939,1,1,expired_method,0,1
T104319,C1407,2634.85,4,0,108,1,1,authentication_failure,0,1
T104320,C1399,1613.59,5,0,1200,1,1,insufficient_funds,0,1
T104321,C1715,1422.29,2,1,665,1,1,temporary_failure,0,1
T104322,C1704,1191.94,8,1,821,0,1,temporary_failure,0,1
T104323,C1761,3064.33,5,1,472,0,1,temporary_failure,0,1
T104324,C1499,1299.98,1,1,899,1,1,technical_error,0,1
T104325,C1754,775.95,5,0,608,1,1,insufficient_funds,0,1
T104326,C1465,2634.6,6,4,1117,0,0,authentication_failure,0,1
T104327,C1691,4396.55,5,2,311,1,1,technical_error,0,1
T104328,C1731,315.65,6,0,1273,0,1,temporary_failure,0,1
T104329,C1082,7846.47,10,2,1250,0,1,insufficient_funds,0,1
T104330,C1604,615.51,4,1,760,0,1,insufficient_funds,0,1
T104331,C1687,651.83,7,2,190,0,1,checkout_abandoned,0,1
T104332,C1751,526.54,4,2,1032,0,1,technical_error,1,1
T104333,C1772,1340.28,6,1,1450,0,1,checkout_abandoned,0,1
T104334,C1365,512.97,1,2,694,0,1,authentication_failure,0,1
T104335,C1163,561.89,5,1,201,0,0,technical_error,0,1
T104336,C1048,799.18,3,2,103,1,1,checkout_abandoned,0,1
T104337,C1511,1486.0,7,2,908,0,1,technical_error,0,1
T104338,C1329,1597.41,7,0,981,1,0,temporary_failure,0,1
T104339,C1840,3397.85,4,0,680,1,1,insufficient_funds,0,1
T104340,C1116,3339.62,5,1,1360,1,1,checkout_abandoned,0,1
T104341,C1849,2888.4,7,0,1498,0,0,temporary_failure,0,1
T104342,C1337,1100.79,5,1,443,1,1,checkout_abandoned,0,1
T104343,C1881,336.67,1,1,339,0,0,temporary_failure,0,1
T104344,C1737,331.13,6,1,536,0,0,insufficient_funds,0,1
T104345,C1864,2873.53,8,0,1152,1,1,technical_error,1,1
T104346,C1840,2522.02,6,1,30,1,1,insufficient_funds,1,0
T104347,C1147,843.43,3,2,30,0,1,checkout_abandoned,0,1
T104348,C1575,454.61,7,1,325,1,1,insufficient_funds,0,1
T104349,C1806,610.72,7,1,1254,0,1,authentication_failure,1,1
T104350,C1323,1526.94,2,1,627,0,1,insufficient_funds,0,1
T104351,C1443,1529.08,5,2,754,1,1,insufficient_funds,1,0
T104352,C1837,2927.48,7,0,1098,1,0,checkout_abandoned,0,1
T104353,C1013,955.5,5,0,158,1,1,temporary_failure,1,1
T104354,C1494,1115.41,6,2,1216,1,1,authentication_failure,0,1
T104355,C1701,3115.02,2,4,291,0,1,temporary_failure,1,1
T104356,C1287,272.1,8,3,1364,0,0,insufficient_funds,0,1
T104357,C1720,1699.5,6,3,1088,0,1,technical_error,0,1
T104358,C1114,1042.45,5,1,122,1,1,temporary_failure,0,1
T104359,C1480,2286.03,7,1,1246,0,1,insufficient_funds,0,1
T104360,C1022,1967.37,7,1,1079,1,1,checkout_abandoned,0,1
T104361,C1349,794.54,5,0,455,1,1,expired_method,1,1
T104362,C1726,915.53,7,2,1103,1,1,insufficient_funds,0,1
T104363,C1683,238.3,6,0,191,0,1,temporary_failure,0,1
T104364,C1835,2350.76,8,0,1206,1,1,expired_method,0,1
T104365,C1566,1603.32,8,0,990,0,0,authentication_failure,1,0
T104366,C1810,3823.36,9,0,319,0,1,checkout_abandoned,0,1
T104367,C1320,992.72,7,1,1242,0,1,authentication_failure,0,1
T104368,C1126,2659.12,0,1,958,0,1,checkout_abandoned,0,1
T104369,C1277,600.38,5,2,1256,0,0,authentication_failure,1,1
T104370,C1204,176.16,8,1,352,0,1,checkout_abandoned,0,1
T104371,C1194,1247.77,1,0,617,1,1,technical_error,0,1
T104372,C1681,875.67,4,0,1013,0,1,temporary_failure,0,1
T104373,C1664,609.04,4,1,1153,1,0,insufficient_funds,0,1
T104374,C1547,2626.95,1,2,557,1,1,temporary_failure,0,1
T104375,C1696,3314.91,5,1,43,0,0,insufficient_funds,1,1
T104376,C1286,1449.63,3,3,399,0,0,insufficient_funds,0,1
T104377,C1057,1168.07,5,1,943,1,0,authentication_failure,0,1
T104378,C1734,1403.93,2,3,298,0,0,insufficient_funds,0,1
T104379,C1303,820.82,4,1,980,0,1,expired_method,0,1
T104380,C1163,2042.53,11,0,576,0,0,temporary_failure,1,1
T104381,C1019,422.2,8,1,544,0,0,temporary_failure,0,1
T104382,C1370,598.96,3,1,774,1,1,temporary_failure,0,1
T104383,C1264,739.93,5,1,565,1,1,insufficient_funds,0,1
T104384,C1794,2010.25,7,2,1133,1,0,insufficient_funds,1,0
T104385,C1113,1067.56,5,2,1061,0,0,temporary_failure,0,1
T104386,C1488,3715.59,5,1,585,0,1,checkout_abandoned,0,1
T104387,C1327,2446.67,4,0,825,0,1,authentication_failure,0,1
T104388,C1542,734.49,5,1,324,1,0,expired_method,0,1
T104389,C1647,2154.04,5,1,988,1,0,checkout_abandoned,1,1
T104390,C1579,986.19,5,0,820,1,1,technical_error,0,1
T104391,C1065,1910.05,2,0,692,0,1,expired_method,0,1
T104392,C1292,2537.23,3,4,662,1,0,expired_method,0,1
T104393,C1025,3090.34,4,2,564,0,1,technical_error,0,1
T104394,C1549,1558.56,6,2,1273,1,0,temporary_failure,0,1
T104395,C1001,4447.48,5,0,790,0,1,temporary_failure,0,1
T104396,C1549,1864.94,7,0,513,0,1,insufficient_funds,0,1
T104397,C1141,1482.21,0,1,1452,1,1,insufficient_funds,0,1
T104398,C1744,1067.54,3,0,740,1,0,temporary_failure,1,1
T104399,C1648,834.24,4,0,414,0,0,expired_method,1,0
T104400,C1188,1835.21,3,1,721,1,1,insufficient_funds,0,1
T104401,C1128,1444.57,6,4,163,0,0,checkout_abandoned,0,1
T104402,C1201,1628.83,7,1,1383,0,1,checkout_abandoned,0,1
T104403,C1127,1920.92,6,0,223,1,1,technical_error,0,1
T104404,C1257,1623.68,5,0,1082,0,0,expired_method,0,1
T104405,C1676,6063.07,3,2,1392,1,1,expired_method,0,1
T104406,C1547,901.47,2,1,507,0,0,insufficient_funds,0,1
T104407,C1194,1852.37,6,1,1380,1,1,temporary_failure,0,1
T104408,C1703,1129.16,7,2,351,1,1,temporary_failure,0,1
T104409,C1104,211.43,6,0,790,0,1,temporary_failure,0,1
T104410,C1535,1158.52,6,0,432,1,1,temporary_failure,0,1
T104411,C1265,663.57,4,1,1472,1,1,insufficient_funds,0,1
T104412,C1802,1273.96,2,2,253,0,1,technical_error,1,1
T104413,C1384,1313.17,7,1,563,0,1,temporary_failure,0,1
T104414,C1260,1788.3,5,1,917,1,1,authentication_failure,0,1
T104415,C1414,899.97,4,3,534,0,1,technical_error,1,1
T104416,C1358,988.49,4,1,725,1,1,temporary_failure,0,1
T104417,C1075,2265.43,4,1,1327,0,0,technical_error,0,1
T104418,C1355,730.12,3,2,209,0,0,checkout_abandoned,0,1
T104419,C1584,337.36,3,1,1018,1,1,temporary_failure,0,1
T104420,C1771,1506.85,1,0,1351,0,1,technical_error,0,1
T104421,C1188,2990.32,4,1,1233,0,0,checkout_abandoned,1,1
T104422,C1685,2245.95,8,4,1326,0,0,temporary_failure,0,1
T104423,C1290,1527.84,1,1,289,1,1,checkout_abandoned,0,1
